x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.2505313	76.8702601	10.0	10:00-19:00	15.0
43.2138504	76.901498	10.0	10:00-19:00	15.0
43.2334994	76.9594001	10.0	10:00-19:00	15.0
43.2221586	76.9616506	10.0	10:00-19:00	15.0
43.2221586	76.9616506	10.0	10:00-19:00	15.0
43.229005	76.9511179	10.0	10:00-19:00	15.0
43.2433321	76.899253	10.0	10:00-19:00	15.0
43.211473	76.9026963	10.0	10:00-19:00	15.0
43.2204368	76.7857635	10.0	10:00-19:00	15.0
43.1689272	76.8749624	10.0	10:00-19:00	15.0
43.2472278	76.9139139	10.0	10:00-19:00	15.0
43.1689272	76.8749624	10.0	10:00-19:00	15.0
43.19680975	76.90404455	10.0	10:00-19:00	15.0
43.2628739	76.9011443	10.0	10:00-19:00	15.0
43.2606054	76.83750205	10.0	10:00-19:00	15.0
43.2008474	76.8923362	10.0	10:00-19:00	15.0
43.2917858	76.9336137	10.0	10:00-19:00	15.0
43.2068332	76.86997445	10.0	10:00-19:00	15.0
43.2739942	76.8452762	10.0	10:00-19:00	15.0
43.2633689	76.9407558	10.0	10:00-19:00	15.0
43.2458803	76.852914	10.0	10:00-19:00	15.0
43.2511672	76.85894415	10.0	10:00-19:00	15.0
43.235054	76.8427977	10.0	10:00-19:00	15.0
43.2251445	76.7830533	10.0	10:00-19:00	15.0
43.2423672	76.9043865	10.0	10:00-19:00	15.0
43.24031	76.8344284	10.0	10:00-19:00	15.0
43.2728513	76.8566472	10.0	10:00-19:00	15.0
43.2101992	76.8715631	10.0	10:00-19:00	15.0
43.208212	76.8707591	10.0	10:00-19:00	15.0
43.18007895	76.82773865	10.0	10:00-19:00	15.0
43.20952555	76.86445	10.0	10:00-19:00	15.0
43.2514581	76.9033057	10.0	10:00-19:00	15.0
43.2254928	76.9609562	10.0	10:00-19:00	15.0
43.2294252	76.9385668	10.0	10:00-19:00	15.0
43.2584457	76.9447509	10.0	10:00-19:00	15.0
43.2357087	76.82547185	10.0	10:00-19:00	15.0
43.2357087	76.82547185	10.0	10:00-19:00	15.0
43.2726726	76.8457504	10.0	10:00-19:00	15.0
43.2344494	76.8294656	10.0	10:00-19:00	15.0
43.2344494	76.8294656	10.0	10:00-19:00	15.0
43.339039	76.9833676	10.0	10:00-19:00	15.0
43.2616093	76.92875275	10.0	10:00-19:00	15.0
43.30654725	76.9242667	10.0	10:00-19:00	15.0
43.2676293	76.9062369	10.0	10:00-19:00	15.0
43.31933235	76.91768165	10.0	10:00-19:00	15.0
43.27593965	76.9603773	10.0	10:00-19:00	15.0
43.2784631	76.9210158	10.0	10:00-19:00	15.0
43.3555529	76.992028	10.0	10:00-19:00	15.0
43.2750988	76.9083213	10.0	10:00-19:00	15.0
43.2630142	76.8997934	10.0	10:00-19:00	15.0
43.2725187	76.8872584	0.0	10:00-19:00	0.0
