x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.2255083	76.9170564	1.0	10:00-19:00	15.0
43.29321655	76.83067555	1.0	10:00-19:00	15.0
43.2781108	76.8498052	1.0	10:00-19:00	15.0
43.3607623	76.9820924	1.0	10:00-19:00	15.0
43.2204368	76.7857635	1.0	10:00-19:00	15.0
43.2442695	76.9035996	1.0	10:00-19:00	15.0
43.2437583	76.9413951	1.0	10:00-19:00	15.0
43.2162503	76.8595201	1.0	10:00-19:00	15.0
43.2424521	76.87783	1.0	10:00-19:00	15.0
43.22760655	76.83853475	1.0	10:00-19:00	15.0
43.2459721	76.9130318	1.0	10:00-19:00	15.0
43.2171981	76.8245973	1.0	10:00-19:00	15.0
43.43026525	76.8532705	1.0	10:00-19:00	15.0
43.2240052	76.810469	1.0	10:00-19:00	15.0
43.24449745	76.90689225	1.0	10:00-19:00	15.0
43.339039	76.9833676	1.0	10:00-19:00	15.0
43.2417201	76.9133698	20.0	10:00-19:00	15.0
43.2454153	76.895483	1.0	10:00-19:00	15.0
43.1931148	76.8324048	1.0	10:00-19:00	15.0
43.2534812	76.9117711	1.0	10:00-19:00	15.0
43.32234295	76.95840975	1.0	10:00-19:00	15.0
43.2301748	76.875281	1.0	10:00-19:00	15.0
43.292989	76.9302786	1.0	10:00-19:00	15.0
43.3119334	76.9394519	1.0	10:00-19:00	15.0
43.2399621	76.9387841	1.0	10:00-19:00	15.0
43.2354083	76.8919403	1.0	10:00-19:00	15.0
43.2339001	76.8847746	1.0	10:00-19:00	15.0
43.2499508	76.9581336	20.0	10:00-19:00	15.0
43.2452634	76.9356206	1.0	10:00-19:00	15.0
43.2227286	76.8848414	1.0	10:00-19:00	15.0
43.1971656	76.8483915	1.0	10:00-19:00	15.0
43.2370158	76.901775	1.0	10:00-19:00	15.0
43.23757475	76.83163085	1.0	10:00-19:00	15.0
43.2347453	76.8979034	1.0	10:00-19:00	15.0
43.2473549	76.8774334	1.0	10:00-19:00	15.0
43.19667075	76.87723765	1.0	10:00-19:00	15.0
43.23164455	76.79584725	10.0	10:00-19:00	15.0
43.2600566	76.9158166	1.0	10:00-19:00	15.0
43.1954854	76.9069576	1.0	10:00-19:00	15.0
43.2726726	76.8457504	1.0	10:00-19:00	15.0
43.2882209	76.9865495	1.0	10:00-19:00	15.0
43.1515689	76.83796995	10.0	10:00-19:00	15.0
43.3300538	76.9099637	1.0	10:00-19:00	15.0
43.1708179	76.873605	1.0	10:00-19:00	15.0
43.2977428	76.87716615	1.0	10:00-19:00	15.0
43.34727195	76.89517485	1.0	10:00-19:00	15.0
43.2663159	76.8736782	10.0	10:00-19:00	15.0
43.23171695	76.88301985	1.0	10:00-19:00	15.0
43.1694859	76.8502014	10.0	10:00-19:00	15.0
43.2319392	76.9332244	10.0	10:00-19:00	15.0
43.2725187	76.8872584	0.0	10:00-19:00	0.0
