x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.258111	76.8351223	1.0	10:00-19:00	15.0
43.2612471	76.9209413	1.0	10:00-19:00	15.0
43.23164455	76.79584725	1.0	10:00-19:00	15.0
43.2496546	76.9506581	1.0	10:00-19:00	15.0
43.25358295	76.80885045	1.0	10:00-19:00	15.0
43.25358295	76.80885045	1.0	10:00-19:00	15.0
43.2315308	76.900694	1.0	10:00-19:00	15.0
43.2319529	76.9530987	1.0	10:00-19:00	15.0
43.3597848	76.86908215	1.0	10:00-19:00	15.0
43.2223722	76.93441625	1.0	10:00-19:00	15.0
43.2697171	76.8365972	1.0	10:00-19:00	15.0
43.2404243	76.9312211	1.0	10:00-19:00	15.0
43.2591086	76.9170062	1.0	10:00-19:00	15.0
43.29321655	76.83067555	2.0	10:00-19:00	15.0
43.3568145	76.8712789	7.0	10:00-19:00	15.0
43.2783444	76.9647308	1.0	10:00-19:00	15.0
43.1686292	76.8917512	1.0	10:00-19:00	15.0
43.3164987	76.9155196	2.0	10:00-19:00	15.0
43.288925	76.9437219	4.0	10:00-19:00	15.0
43.2389683	76.9477799	1.0	10:00-19:00	15.0
43.2478414	76.8765314	1.0	10:00-19:00	15.0
43.2116092	76.8435147	4.0	10:00-19:00	15.0
43.2358551	76.8816067	1.0	10:00-19:00	15.0
43.3439952	76.9325639	1.0	10:00-19:00	15.0
43.2104177	76.8790603	1.0	10:00-19:00	15.0
43.29321655	76.83067555	1.0	10:00-19:00	15.0
43.1933722	76.9030888	1.0	10:00-19:00	15.0
43.2359879	76.95370315	1.0	10:00-19:00	15.0
43.197027	76.8818331	2.0	10:00-19:00	15.0
43.2726726	76.8457504	1.0	10:00-19:00	15.0
43.2115058	76.8694837	1.0	10:00-19:00	15.0
43.208212	76.8707591	1.0	10:00-19:00	15.0
43.250197	76.8799604	1.0	10:00-19:00	15.0
43.2475725	76.8395958	1.0	10:00-19:00	15.0
43.2487255	76.9425655	1.0	10:00-19:00	15.0
43.2017353	76.9147699	1.0	10:00-19:00	15.0
43.3766058	76.9929274	2.0	10:00-19:00	15.0
43.3124805	76.9750473	1.0	10:00-19:00	15.0
43.24310815	76.81210395	1.0	10:00-19:00	15.0
43.208212	76.8707591	1.0	10:00-19:00	15.0
43.1932605	76.901345	1.0	10:00-19:00	15.0
43.2473066	76.8345047	4.0	10:00-19:00	15.0
43.2301748	76.875281	1.0	10:00-19:00	15.0
43.3124805	76.9750473	1.0	10:00-19:00	15.0
43.2286716	76.9607095	1.0	10:00-19:00	15.0
43.2234739	76.8723213	1.0	10:00-19:00	15.0
43.29397785	76.85575625	1.0	10:00-19:00	15.0
43.24590445	76.8689606	1.0	10:00-19:00	15.0
43.2078359	76.8913272	1.0	10:00-19:00	15.0
43.2222836	76.7886775	1.0	10:00-19:00	15.0
43.2725187	76.8872584	0.0	10:00-19:00	0.0
