x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.24058645	76.82583745	10.0	10:00-19:00	15.0
43.23501075	76.8178169	10.0	10:00-19:00	15.0
43.2282593	76.9249573	10.0	10:00-19:00	15.0
43.19667075	76.87723765	10.0	10:00-19:00	15.0
43.2830123	76.8411254	10.0	10:00-19:00	15.0
43.2562951	76.9541786	10.0	10:00-19:00	15.0
43.2175227	76.9644583	10.0	10:00-19:00	15.0
43.3165989	76.913156	10.0	10:00-19:00	15.0
43.2437178	76.8473858	10.0	10:00-19:00	15.0
43.2738939	76.9942301	10.0	10:00-19:00	15.0
43.2338605	76.876758	10.0	10:00-19:00	15.0
43.2377115	76.802365	10.0	10:00-19:00	15.0
43.286291	76.9752199	10.0	10:00-19:00	15.0
43.2275218	76.9273999	10.0	10:00-19:00	15.0
43.3122579	76.9752398	10.0	10:00-19:00	15.0
43.2591862	76.8851589	10.0	10:00-19:00	15.0
43.2146649	76.9457626	10.0	10:00-19:00	15.0
43.2456091	76.9232614	10.0	10:00-19:00	15.0
43.224206	76.89799005	10.0	10:00-19:00	15.0
43.2227394	76.8155285	10.0	10:00-19:00	15.0
43.2085994	76.8517524	10.0	10:00-19:00	15.0
43.3194477	76.9579068	10.0	10:00-19:00	15.0
43.2511672	76.85894415	10.0	10:00-19:00	15.0
43.2082316	76.9103109	10.0	10:00-19:00	15.0
43.3555529	76.992028	10.0	10:00-19:00	15.0
43.231148	76.9230272	10.0	10:00-19:00	15.0
43.2499517	76.9289591	10.0	10:00-19:00	15.0
43.360632	76.9827158	10.0	10:00-19:00	15.0
43.2812912	76.9139979	10.0	10:00-19:00	15.0
43.2534012	76.8653817	10.0	10:00-19:00	15.0
43.2219172	76.8836937	10.0	10:00-19:00	15.0
43.2062531	76.8895428	10.0	10:00-19:00	15.0
43.18919345	76.80005555	10.0	10:00-19:00	15.0
43.2359879	76.95370315	10.0	10:00-19:00	15.0
43.2489691	76.8682049	10.0	10:00-19:00	15.0
43.1953164	76.8887377	10.0	10:00-19:00	15.0
43.2204669	76.8152383	10.0	10:00-19:00	15.0
43.2359102	76.8463635	10.0	10:00-19:00	15.0
43.22315035	76.84678045	10.0	10:00-19:00	15.0
43.2359879	76.95370315	10.0	10:00-19:00	15.0
43.3567329	76.9224159	10.0	10:00-19:00	15.0
43.227625	76.8164369	10.0	10:00-19:00	15.0
43.2444487	76.835767	10.0	10:00-19:00	15.0
43.3117579	76.974525	10.0	10:00-19:00	15.0
43.2595501	76.87917595	10.0	10:00-19:00	15.0
43.3390464	76.9328957	10.0	10:00-19:00	15.0
43.244857	76.8974316	10.0	10:00-19:00	15.0
43.1968951	76.8818802	10.0	10:00-19:00	15.0
43.2244849	76.9618306	10.0	10:00-19:00	15.0
43.2320083	76.9009642	10.0	10:00-19:00	15.0
43.2725187	76.8872584	0.0	10:00-19:00	0.0
