x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.29321655	76.83067555	1.0	10:00-19:00	15.0
43.2550105	76.8632033	1.0	10:00-19:00	15.0
43.2066445	76.8246806	1.0	10:00-19:00	15.0
43.372666	76.934012	1.0	10:00-19:00	15.0
43.2223257	76.8499826	1.0	10:00-19:00	15.0
43.2086687	76.8291327	1.0	10:00-19:00	15.0
43.2627051	76.9649586	1.0	10:00-19:00	15.0
43.37042095	76.94507725	1.0	10:00-19:00	15.0
43.2123189	76.8782004	1.0	10:00-19:00	15.0
43.2255083	76.9170564	1.0	10:00-19:00	15.0
43.288275	76.83067555	1.0	10:00-19:00	15.0
43.2505313	76.8702601	1.0	10:00-19:00	15.0
43.2035969	76.904687	1.0	10:00-19:00	15.0
43.2212349	76.8899846	1.0	10:00-19:00	15.0
43.2212349	76.8899846	1.0	10:00-19:00	15.0
43.3122579	76.9752398	1.0	10:00-19:00	15.0
43.2349965	76.8813777	1.0	10:00-19:00	15.0
43.2894454	76.8593011	1.0	10:00-19:00	15.0
43.2058435	76.8852249	1.0	10:00-19:00	15.0
43.2374416	76.9615911	1.0	10:00-19:00	15.0
43.2437025	76.9334694	1.0	10:00-19:00	15.0
43.196737	76.8817268	1.0	10:00-19:00	15.0
43.2472139	76.9419356	1.0	10:00-19:00	15.0
43.3225697	76.9183448	1.0	10:00-19:00	15.0
43.3225697	76.9183448	1.0	10:00-19:00	15.0
43.2114662	76.8428928	1.0	10:00-19:00	15.0
43.1892823	76.6862011	1.0	10:00-19:00	15.0
43.2505313	76.8702601	1.0	10:00-19:00	15.0
43.19667075	76.87723765	1.0	10:00-19:00	15.0
43.2410707	76.8767628	1.0	10:00-19:00	15.0
43.2537384	76.8241493	1.0	10:00-19:00	15.0
43.3555529	76.992028	1.0	10:00-19:00	15.0
43.2221883	76.9625507	1.0	10:00-19:00	15.0
43.2584969	76.8908835	1.0	10:00-19:00	15.0
43.208212	76.8707591	1.0	10:00-19:00	15.0
43.2387166	76.8803479	1.0	10:00-19:00	15.0
43.23701825	76.8352965	1.0	10:00-19:00	15.0
43.3011474	76.8961051	1.0	10:00-19:00	15.0
43.2387166	76.8803479	1.0	10:00-19:00	15.0
43.2076639	76.8962843	1.0	10:00-19:00	15.0
43.21272105	76.8634658	1.0	10:00-19:00	15.0
43.2222484	76.8230395	1.0	10:00-19:00	15.0
43.24310815	76.81210395	1.0	10:00-19:00	15.0
43.2240684	76.85283675	1.0	10:00-19:00	15.0
43.24310815	76.81210395	1.0	10:00-19:00	15.0
43.2508697	76.9584967	1.0	10:00-19:00	15.0
43.2950108	76.9600385	1.0	10:00-19:00	15.0
43.2538098	76.8324638	1.0	10:00-19:00	15.0
43.2682424	76.9216307	1.0	10:00-19:00	15.0
43.3122579	76.9752398	1.0	10:00-19:00	15.0
43.2357754	76.84884485	1.0	10:00-19:00	15.0
43.2286716	76.9607095	1.0	10:00-19:00	15.0
43.2058435	76.8852249	1.0	10:00-19:00	15.0
43.2356891	76.9149242	1.0	10:00-19:00	15.0
43.2442629	76.8896101	1.0	10:00-19:00	15.0
43.35513835	76.99233295	1.0	10:00-19:00	15.0
43.2768069	76.9343338	1.0	10:00-19:00	15.0
43.3271601	76.9845642	1.0	10:00-19:00	15.0
43.2055898	76.8202345	1.0	10:00-19:00	15.0
43.1972483	76.8930385	1.0	10:00-19:00	15.0
43.1933722	76.9030888	1.0	10:00-19:00	15.0
43.2544596	76.8183267	1.0	10:00-19:00	15.0
43.2219604	76.8991198	1.0	10:00-19:00	15.0
43.2276942	76.9579576	1.0	10:00-19:00	15.0
43.24101725	76.86653185	1.0	10:00-19:00	15.0
43.2462069	76.906728	1.0	10:00-19:00	15.0
43.22923415	76.91922605	1.0	10:00-19:00	15.0
43.2204669	76.8152383	1.0	10:00-19:00	15.0
43.290304	76.9254856	1.0	10:00-19:00	15.0
43.2339001	76.8847746	1.0	10:00-19:00	15.0
43.2315419	76.8605199	1.0	10:00-19:00	15.0
43.2379959	76.8623217	1.0	10:00-19:00	15.0
43.2981738	76.8608727	1.0	10:00-19:00	15.0
43.23585545	76.82193805	1.0	10:00-19:00	15.0
43.2358162	76.888782	1.0	10:00-19:00	15.0
43.2084935	76.87424395	1.0	10:00-19:00	15.0
43.2625734	76.9182803	1.0	10:00-19:00	15.0
