x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.3408702	76.9172055	2.0	10:00-19:00	15.0
43.2288975	76.9530396	1.0	10:00-19:00	15.0
43.2301748	76.875281	42.0	10:00-19:00	15.0
43.25032915	76.92982335	1.0	10:00-19:00	15.0
43.2881497	76.9878573	12.0	10:00-19:00	15.0
43.2459951	76.9034633	6.0	10:00-19:00	15.0
43.2099797	76.841033	1.0	10:00-19:00	15.0
43.20465175	76.81438925	2.0	10:00-19:00	15.0
43.1827534	76.8978758	1.0	10:00-19:00	15.0
43.1665858	76.8457282	1.0	10:00-19:00	15.0
43.2252602	76.9225805	1.0	10:00-19:00	15.0
43.19680975	76.90404455	1.0	10:00-19:00	15.0
43.2445005	76.9260132	3.0	10:00-19:00	15.0
43.1791057	76.90688505	5.0	10:00-19:00	15.0
43.2389683	76.9477799	1.0	10:00-19:00	15.0
43.2389683	76.9477799	3.0	10:00-19:00	15.0
43.2809552	76.9582836	1.0	10:00-19:00	15.0
43.1978881	76.855371	1.0	10:00-19:00	15.0
43.21600915	76.84894685	1.0	10:00-19:00	15.0
43.220278	76.8947623	1.0	10:00-19:00	15.0
43.17552935	76.90688505	2.0	10:00-19:00	15.0
43.2866329	76.9376192	3.0	10:00-19:00	15.0
43.2297382	76.83869035	13.0	10:00-19:00	15.0
43.2452767	76.8555412	1.0	10:00-19:00	15.0
43.2835832	76.9823302	1.0	10:00-19:00	15.0
43.238705	76.9035759	2.0	10:00-19:00	15.0
43.2540618	76.924468	1.0	10:00-19:00	15.0
43.2677237	76.9490232	1.0	10:00-19:00	15.0
43.29434705	76.8621588	1.0	10:00-19:00	15.0
43.2340416	76.91762745	1.0	10:00-19:00	15.0
43.2340145	76.9073584	2.0	10:00-19:00	15.0
43.2696726	76.9365718	1.0	10:00-19:00	15.0
43.18488015	76.9262757	1.0	10:00-19:00	15.0
43.1886541	76.86787555	2.0	10:00-19:00	15.0
43.2774441	76.9683288	1.0	10:00-19:00	15.0
43.3588414	76.9911144	1.0	10:00-19:00	15.0
43.1785833	76.8608635	1.0	10:00-19:00	15.0
43.24310815	76.81210395	1.0	10:00-19:00	15.0
43.2358162	76.888782	2.0	10:00-19:00	15.0
43.3234533	76.9179706	1.0	10:00-19:00	15.0
43.2104061	76.8791287	1.0	10:00-19:00	15.0
43.2625734	76.9182803	40.0	10:00-19:00	15.0
43.24160985	76.9023071	1.0	10:00-19:00	15.0
43.2809552	76.9582836	1.0	10:00-19:00	15.0
43.2265762	76.9559132	1.0	10:00-19:00	15.0
43.2177222	76.8367089	8.0	10:00-19:00	15.0
43.2288975	76.9530396	1.0	10:00-19:00	15.0
43.23465235	76.9526679	1.0	10:00-19:00	15.0
43.2635853	76.980963	29.0	10:00-19:00	15.0
43.2727097	76.8984098	1.0	10:00-19:00	15.0
43.2932691	76.8476889	1.0	10:00-19:00	15.0
43.2888003	76.92649095	1.0	10:00-19:00	15.0
43.2527297	76.8787068	1.0	10:00-19:00	15.0
43.2186607	76.9696894	1.0	10:00-19:00	15.0
43.2347214	76.9199405	4.0	10:00-19:00	15.0
43.2615012	76.9426624	1.0	10:00-19:00	15.0
43.2164844	76.9728579	1.0	10:00-19:00	15.0
43.3124805	76.9750473	2.0	10:00-19:00	15.0
43.19965915	76.8747711	1.0	10:00-19:00	15.0
43.2571874	76.916814	1.0	10:00-19:00	15.0
43.2327643	76.9598809	1.0	10:00-19:00	15.0
43.2625734	76.9182803	2.0	10:00-19:00	15.0
43.2058435	76.8852249	1.0	10:00-19:00	15.0
43.200254	76.9742603	1.0	10:00-19:00	15.0
43.1954854	76.9069576	11.0	10:00-19:00	15.0
43.332486	76.99322	1.0	10:00-19:00	15.0
43.2900491	76.9837898	1.0	10:00-19:00	15.0
43.3289896	76.7066771	1.0	10:00-19:00	15.0
43.2285639	76.9521093	1.0	10:00-19:00	15.0
43.2789729	76.818901	2.0	10:00-19:00	15.0
43.29321655	76.83067555	4.0	10:00-19:00	15.0
43.2255083	76.9170564	1.0	10:00-19:00	15.0
43.2786892	76.82269335	1.0	10:00-19:00	15.0
43.1929665	76.9035759	4.0	10:00-19:00	15.0
43.2394613	76.8963259	1.0	10:00-19:00	15.0
43.23266885	76.87889225	4.0	10:00-19:00	15.0
43.2947959	76.9540129	1.0	10:00-19:00	15.0
43.2177222	76.8367089	2.0	10:00-19:00	15.0
43.2842704	76.9208436	11.0	10:00-19:00	15.0
43.2246589	76.7832683	11.0	10:00-19:00	15.0
43.2415236	76.8243882	11.0	10:00-19:00	15.0
43.2655902	76.9654383	1.0	10:00-19:00	15.0
43.2789729	76.818901	4.0	10:00-19:00	15.0
43.207868	76.970365	3.0	10:00-19:00	15.0
43.2834677	76.982297	1.0	10:00-19:00	15.0
43.2509474	76.9128435	7.0	10:00-19:00	15.0
43.2270402	76.8403641	3.0	10:00-19:00	15.0
43.2074886	76.8892673	1.0	10:00-19:00	15.0
43.2748585	76.9924055	2.0	10:00-19:00	15.0
43.2548701	76.8767043	6.0	10:00-19:00	15.0
43.2345973	76.8963709	1.0	10:00-19:00	15.0
43.217318	76.8124742	1.0	10:00-19:00	15.0
