x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.20431255	76.89795705	1.0	10:00-19:00	15.0
43.2154878	76.7867995	1.0	10:00-19:00	15.0
43.2282008	76.9224978	1.0	10:00-19:00	15.0
43.2358186	76.9112626	1.0	10:00-19:00	15.0
43.2094116	76.90178645	1.0	10:00-19:00	15.0
43.2761056	76.940371	1.0	10:00-19:00	15.0
43.2627051	76.9649586	1.0	10:00-19:00	15.0
43.2101992	76.8715631	1.0	10:00-19:00	15.0
43.2544596	76.8183267	1.0	10:00-19:00	15.0
43.2094052	76.8476195	1.0	10:00-19:00	15.0
43.1929665	76.9035759	1.0	10:00-19:00	15.0
43.23442265	76.9536268	1.0	10:00-19:00	15.0
43.3368045	76.9115004	1.0	10:00-19:00	15.0
43.22556465	76.85278635	1.0	10:00-19:00	15.0
43.2114662	76.8428928	1.0	10:00-19:00	15.0
43.2981738	76.8608727	1.0	10:00-19:00	15.0
43.2297382	76.83869035	1.0	10:00-19:00	15.0
43.2504196	76.9097365	1.0	10:00-19:00	15.0
43.3225697	76.9183448	1.0	10:00-19:00	15.0
43.245611	76.889301	1.0	10:00-19:00	15.0
43.2386547	76.9380384	1.0	10:00-19:00	15.0
43.2981738	76.8608727	1.0	10:00-19:00	15.0
43.2359586	76.8992611	1.0	10:00-19:00	15.0
43.234227	76.9240648	1.0	10:00-19:00	15.0
43.39210575	76.94141855	1.0	10:00-19:00	15.0
43.2825615	76.9272183	1.0	10:00-19:00	15.0
43.2444712	76.9308609	1.0	10:00-19:00	15.0
43.2288975	76.9530396	1.0	10:00-19:00	15.0
43.18919345	76.80005555	1.0	10:00-19:00	15.0
43.2101992	76.8715631	1.0	10:00-19:00	15.0
43.3576097	76.9800777	1.0	10:00-19:00	15.0
43.2544596	76.8183267	1.0	10:00-19:00	15.0
43.2786892	76.82269335	1.0	10:00-19:00	15.0
43.2785733	76.9147106	1.0	10:00-19:00	15.0
43.2422174	76.9216766	1.0	10:00-19:00	15.0
43.2608611	76.9531584	1.0	10:00-19:00	15.0
43.1708179	76.873605	1.0	10:00-19:00	15.0
43.1708179	76.873605	1.0	10:00-19:00	15.0
43.24310815	76.81210395	1.0	10:00-19:00	15.0
43.3194477	76.9579068	1.0	10:00-19:00	15.0
43.2608611	76.9531584	1.0	10:00-19:00	15.0
43.2182694	76.849135	1.0	10:00-19:00	15.0
43.2786892	76.82269335	1.0	10:00-19:00	15.0
43.3597848	76.86908215	1.0	10:00-19:00	15.0
43.235222	76.8189585	1.0	10:00-19:00	15.0
43.2451499	76.941215	1.0	10:00-19:00	15.0
43.2281007	76.83308955	1.0	10:00-19:00	15.0
43.23701825	76.8352965	1.0	10:00-19:00	15.0
43.3234533	76.9179706	1.0	10:00-19:00	15.0
43.21064155	76.87488175	1.0	10:00-19:00	15.0
43.2523729	76.9313918	1.0	10:00-19:00	15.0
43.2458952	76.9247568	1.0	10:00-19:00	15.0
43.2684907	76.9312323	1.0	10:00-19:00	15.0
43.2458952	76.9247568	1.0	10:00-19:00	15.0
43.2511672	76.85894415	1.0	10:00-19:00	15.0
43.3124805	76.9750473	1.0	10:00-19:00	15.0
43.2314623	76.7538897	1.0	10:00-19:00	15.0
43.2368453	76.8897815	1.0	10:00-19:00	15.0
43.20577	76.9012284	1.0	10:00-19:00	15.0
43.2575885	76.9205403	1.0	10:00-19:00	15.0
43.2027044	76.8758641	1.0	10:00-19:00	15.0
43.2027044	76.8758641	1.0	10:00-19:00	15.0
43.27921495	76.8224325	1.0	10:00-19:00	15.0
43.2631939	76.9312886	1.0	10:00-19:00	15.0
43.2627051	76.9649586	1.0	10:00-19:00	15.0
43.23377355	76.8793115	1.0	10:00-19:00	15.0
43.2386583	76.82105325	1.0	10:00-19:00	15.0
43.2083378	76.8641374	1.0	10:00-19:00	15.0
43.26037855	76.96724505	1.0	10:00-19:00	15.0
43.26037855	76.96724505	1.0	10:00-19:00	15.0
43.3642604	76.9428652	1.0	10:00-19:00	15.0
43.23940765	76.83045065	1.0	10:00-19:00	15.0
43.2738939	76.9942301	1.0	10:00-19:00	15.0
43.2421466	76.8424218	1.0	10:00-19:00	15.0
43.2726726	76.8457504	1.0	10:00-19:00	15.0
43.2545432	76.8381319	1.0	10:00-19:00	15.0
43.2444712	76.9308609	1.0	10:00-19:00	15.0
43.19995115	76.8544668	1.0	10:00-19:00	15.0
43.2459316	76.9229372	1.0	10:00-19:00	15.0
43.19667075	76.87723765	1.0	10:00-19:00	15.0
