x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.1791057	76.90688505	5.0	10:00-19:00	15.0
43.2517956	76.8691657	1.0	10:00-19:00	15.0
43.2046679	76.9754212	1.0	10:00-19:00	15.0
43.20465175	76.81438925	2.0	10:00-19:00	15.0
43.2981738	76.8608727	1.0	10:00-19:00	15.0
43.2324172	76.9213707	7.0	10:00-19:00	15.0
43.3567329	76.9224159	11.0	10:00-19:00	15.0
43.2233419	76.8942108	1.0	10:00-19:00	15.0
43.2544596	76.8183267	5.0	10:00-19:00	15.0
43.2370109	76.9154739	1.0	10:00-19:00	15.0
43.19680975	76.90404455	1.0	10:00-19:00	15.0
43.3758594	76.9950785	1.0	10:00-19:00	15.0
43.2266044	76.9434814	1.0	10:00-19:00	15.0
43.37042095	76.94507725	1.0	10:00-19:00	15.0
43.278743	76.9381752	1.0	10:00-19:00	15.0
43.23585545	76.82193805	1.0	10:00-19:00	15.0
43.1978881	76.855371	1.0	10:00-19:00	15.0
43.2631939	76.9312886	1.0	10:00-19:00	15.0
43.2417767	76.83045065	1.0	10:00-19:00	15.0
43.3447239	76.9878006	13.0	10:00-19:00	15.0
43.2534506	76.8244609	3.0	10:00-19:00	15.0
43.25032915	76.92982335	1.0	10:00-19:00	15.0
43.1665858	76.8457282	1.0	10:00-19:00	15.0
43.2655627	76.8193742	2.0	10:00-19:00	15.0
43.2357087	76.8296549	2.0	10:00-19:00	15.0
43.25890645	76.90142415	1.0	10:00-19:00	15.0
43.215474	76.877085	1.0	10:00-19:00	15.0
43.2417767	76.83045065	1.0	10:00-19:00	15.0
43.36939205	76.98650655	3.0	10:00-19:00	15.0
43.30654725	76.9242667	1.0	10:00-19:00	15.0
43.20877995	76.7997088	1.0	10:00-19:00	15.0
43.2347214	76.9199405	6.0	10:00-19:00	15.0
43.2556688	76.8224629	1.0	10:00-19:00	15.0
43.2288355	76.923999	5.0	10:00-19:00	15.0
43.29321655	76.83067555	1.0	10:00-19:00	15.0
43.25708355	76.9282486	1.0	10:00-19:00	15.0
43.2371493	76.9228471	1.0	10:00-19:00	15.0
43.2470557	76.9236576	1.0	10:00-19:00	15.0
43.2297382	76.83869035	1.0	10:00-19:00	15.0
43.37208245	76.57643385	1.0	10:00-19:00	15.0
43.2420505	76.9356329	6.0	10:00-19:00	15.0
43.2544596	76.8183267	2.0	10:00-19:00	15.0
43.6888406	76.6833901	1.0	10:00-19:00	15.0
43.2110929	76.8425477	1.0	10:00-19:00	15.0
43.19965915	76.8747711	1.0	10:00-19:00	15.0
43.2445005	76.9260132	3.0	10:00-19:00	15.0
43.2099797	76.841033	1.0	10:00-19:00	15.0
43.2282593	76.9249573	1.0	10:00-19:00	15.0
43.2182251	76.9280932	2.0	10:00-19:00	15.0
43.2252602	76.9225805	1.0	10:00-19:00	15.0
