x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.3122579	76.9752398	10.0	10:00-19:00	15.0
43.20216	76.91563725	10.0	10:00-19:00	15.0
43.2222002	76.8196944	10.0	10:00-19:00	15.0
43.1954854	76.9069576	10.0	10:00-19:00	15.0
43.197563	76.8892321	10.0	10:00-19:00	15.0
43.2874636	76.9233095	10.0	10:00-19:00	15.0
43.3088178	76.8921493	10.0	10:00-19:00	15.0
43.281404	76.9264973	10.0	10:00-19:00	15.0
43.24058645	76.82583745	10.0	10:00-19:00	15.0
43.3393271	76.9329035	10.0	10:00-19:00	15.0
43.204443	76.8718207	10.0	10:00-19:00	15.0
43.2690959	76.9188482	10.0	10:00-19:00	15.0
43.23108005	76.83207325	10.0	10:00-19:00	15.0
43.19583165	76.90069865	10.0	10:00-19:00	15.0
43.3390464	76.9328957	10.0	10:00-19:00	15.0
43.2622685	76.9238432	10.0	10:00-19:00	15.0
43.2265702	76.9347216	10.0	10:00-19:00	15.0
43.24310815	76.81210395	10.0	10:00-19:00	15.0
43.24310815	76.81210395	10.0	10:00-19:00	15.0
43.2504081	76.9141064	10.0	10:00-19:00	15.0
43.2251445	76.7830533	10.0	10:00-19:00	15.0
43.29321655	76.83067555	10.0	10:00-19:00	15.0
43.2655627	76.8193742	10.0	10:00-19:00	15.0
43.3424353	76.9167956	10.0	10:00-19:00	15.0
43.1791057	76.90688505	10.0	10:00-19:00	15.0
43.20465175	76.81438925	10.0	10:00-19:00	15.0
43.3122579	76.9752398	10.0	10:00-19:00	15.0
43.2696699	76.8319067	10.0	10:00-19:00	15.0
43.2636603	76.8311107	10.0	10:00-19:00	15.0
43.2214092	76.8915827	10.0	10:00-19:00	15.0
43.2152693	76.8782468	10.0	10:00-19:00	15.0
43.20924225	76.87658515	10.0	10:00-19:00	15.0
43.2534012	76.8653817	10.0	10:00-19:00	15.0
43.3006174	76.8385396	10.0	10:00-19:00	15.0
43.22907355	76.8489422	10.0	10:00-19:00	15.0
43.3168258	76.9131126	10.0	10:00-19:00	15.0
43.2007046	76.8921569	10.0	10:00-19:00	15.0
43.2122171	76.8915053	10.0	10:00-19:00	15.0
43.2032087	76.8879946	10.0	10:00-19:00	15.0
43.22251205	76.91738115	10.0	10:00-19:00	15.0
43.2172119	76.9639802	10.0	10:00-19:00	15.0
43.2316595	76.8926131	10.0	10:00-19:00	15.0
43.2532349	76.8387521	10.0	10:00-19:00	15.0
43.3555529	76.992028	10.0	10:00-19:00	15.0
43.21257575	76.97966585	10.0	10:00-19:00	15.0
43.238705	76.9035759	10.0	10:00-19:00	15.0
43.2839059	76.8842249	10.0	10:00-19:00	15.0
43.2143742	76.7885305	10.0	10:00-19:00	15.0
43.1791057	76.90688505	10.0	10:00-19:00	15.0
43.2203683	76.9547058	10.0	10:00-19:00	15.0
43.2668469	76.8256867	10.0	10:00-19:00	15.0
43.2396759	76.7755522	10.0	10:00-19:00	15.0
43.270889	76.8623184	10.0	10:00-19:00	15.0
43.25844025	76.8832188	10.0	10:00-19:00	15.0
43.23148225	76.8366924	10.0	10:00-19:00	15.0
43.256477	76.9107275	10.0	10:00-19:00	15.0
43.2502159	76.870407	10.0	10:00-19:00	15.0
43.2172821	76.895294	10.0	10:00-19:00	15.0
43.19965915	76.8747711	10.0	10:00-19:00	15.0
43.19965915	76.8747711	10.0	10:00-19:00	15.0
43.19965915	76.8747711	10.0	10:00-19:00	15.0
43.231148	76.9230272	10.0	10:00-19:00	15.0
43.2979169	76.9730047	10.0	10:00-19:00	15.0
43.23372715	76.8591426	10.0	10:00-19:00	15.0
43.2215251	76.9182538	10.0	10:00-19:00	15.0
43.2457016	76.8391665	10.0	10:00-19:00	15.0
43.2932691	76.8476889	10.0	10:00-19:00	15.0
43.29321655	76.83067555	10.0	10:00-19:00	15.0
43.2523755	76.9485749	10.0	10:00-19:00	15.0
43.3482068	76.989401	10.0	10:00-19:00	15.0
43.2985622	76.8711092	10.0	10:00-19:00	15.0
43.2297382	76.83869035	10.0	10:00-19:00	15.0
43.236867	76.9152936	10.0	10:00-19:00	15.0
43.2299893	76.9609036	10.0	10:00-19:00	15.0
43.2201487	76.9322419	10.0	10:00-19:00	15.0
43.2143742	76.7885305	10.0	10:00-19:00	15.0
43.2294667	76.8974059	10.0	10:00-19:00	15.0
43.2394952	76.9594003	10.0	10:00-19:00	15.0
43.2555597	76.9222484	10.0	10:00-19:00	15.0
43.236568	76.8890991	10.0	10:00-19:00	15.0
43.2454106	76.875381	10.0	10:00-19:00	15.0
43.2597168	76.86456445	10.0	10:00-19:00	15.0
43.2207133	76.934121	10.0	10:00-19:00	15.0
43.2981738	76.8608727	10.0	10:00-19:00	15.0
43.2357087	76.82547185	10.0	10:00-19:00	15.0
43.2045789	76.90509255	10.0	10:00-19:00	15.0
43.2437978	76.8524282	10.0	10:00-19:00	15.0
43.2402986	76.9032157	10.0	10:00-19:00	15.0
43.2638193	76.9464659	10.0	10:00-19:00	15.0
43.2414463	76.8323162	10.0	10:00-19:00	15.0
43.2414463	76.8323162	10.0	10:00-19:00	15.0
43.3124805	76.9750473	10.0	10:00-19:00	15.0
43.2830123	76.8411254	10.0	10:00-19:00	15.0
43.3390464	76.9328957	10.0	10:00-19:00	15.0
43.286291	76.9752199	10.0	10:00-19:00	15.0
43.244857	76.8974316	10.0	10:00-19:00	15.0
43.2219172	76.8836937	10.0	10:00-19:00	15.0
43.1689272	76.8749624	10.0	10:00-19:00	15.0
43.3567329	76.9224159	10.0	10:00-19:00	15.0
43.1953164	76.8887377	10.0	10:00-19:00	15.0
43.2725187	76.8872584	0.0	10:00-19:00	0.0
