x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.248029	76.9402457	10.0	10:00-19:00	15.0
43.2513278	76.9323016	10.0	10:00-19:00	15.0
43.2550567	76.95563365	10.0	10:00-19:00	15.0
43.1933722	76.9030888	10.0	10:00-19:00	15.0
43.2279438	76.8996517	10.0	10:00-19:00	15.0
43.3562307	76.8663774	10.0	10:00-19:00	15.0
43.2270402	76.8403641	10.0	10:00-19:00	15.0
43.222345	76.8734033	10.0	10:00-19:00	15.0
43.2841269	76.9552495	10.0	10:00-19:00	15.0
43.2622882	76.95432275	10.0	10:00-19:00	15.0
43.3555529	76.992028	10.0	10:00-19:00	15.0
43.2472947	76.9134958	10.0	10:00-19:00	15.0
43.1951946	76.8639637	10.0	10:00-19:00	15.0
43.1689272	76.8749624	10.0	10:00-19:00	15.0
43.2233419	76.8942108	10.0	10:00-19:00	15.0
43.2279713	76.9014145	10.0	10:00-19:00	15.0
43.2612529	76.9278446	10.0	10:00-19:00	15.0
43.24310815	76.81210395	10.0	10:00-19:00	15.0
43.2007445	76.8600561	10.0	10:00-19:00	15.0
43.22985175	76.9503585	10.0	10:00-19:00	15.0
43.2384004	76.8998142	10.0	10:00-19:00	15.0
43.2502225	76.9253515	10.0	10:00-19:00	15.0
43.24310815	76.81210395	10.0	10:00-19:00	15.0
43.1967338	76.8819292	10.0	10:00-19:00	15.0
43.18919345	76.80005555	10.0	10:00-19:00	15.0
43.248543	76.9178946	10.0	10:00-19:00	15.0
43.3447239	76.9878006	10.0	10:00-19:00	15.0
43.21600915	76.84894685	10.0	10:00-19:00	15.0
43.2624706	76.9597603	10.0	10:00-19:00	15.0
43.38234485	76.6559029	10.0	10:00-19:00	15.0
43.2457976	76.8980822	10.0	10:00-19:00	15.0
43.2200121	76.8107948	10.0	10:00-19:00	15.0
43.3498993	76.9680641	10.0	10:00-19:00	15.0
43.2305852	76.9066379	10.0	10:00-19:00	15.0
43.2738287	76.839465	10.0	10:00-19:00	15.0
43.25093405	76.9135722	10.0	10:00-19:00	15.0
43.2904787	76.8384667	10.0	10:00-19:00	15.0
43.2697171	76.8365972	10.0	10:00-19:00	15.0
43.208212	76.8707591	10.0	10:00-19:00	15.0
43.3576097	76.9800777	10.0	10:00-19:00	15.0
43.2631939	76.9312886	10.0	10:00-19:00	15.0
43.258111	76.8351223	10.0	10:00-19:00	15.0
43.2058435	76.8852249	10.0	10:00-19:00	15.0
43.2441116	76.91054945	10.0	10:00-19:00	15.0
43.2789729	76.818901	10.0	10:00-19:00	15.0
43.19880735	76.91266385	10.0	10:00-19:00	15.0
43.3495543	76.9584999	10.0	10:00-19:00	15.0
43.2421466	76.8424218	10.0	10:00-19:00	15.0
43.1930264	76.9013093	10.0	10:00-19:00	15.0
43.2683882	76.9612831	10.0	10:00-19:00	15.0
43.2204368	76.7857635	10.0	10:00-19:00	15.0
43.3119702	76.8916634	10.0	10:00-19:00	15.0
43.29207865	76.92967265	10.0	10:00-19:00	15.0
43.3555529	76.992028	10.0	10:00-19:00	15.0
43.12980545	76.905056	10.0	10:00-19:00	15.0
43.2355223	76.9075385	10.0	10:00-19:00	15.0
43.1972589	76.8891783	10.0	10:00-19:00	15.0
43.2220216	76.9325916	10.0	10:00-19:00	15.0
43.24310815	76.81210395	10.0	10:00-19:00	15.0
43.29321655	76.83067555	10.0	10:00-19:00	15.0
43.23349835	76.8973962	10.0	10:00-19:00	15.0
43.2359879	76.95370315	10.0	10:00-19:00	15.0
43.2632018	76.821281	10.0	10:00-19:00	15.0
43.2709798	76.9610872	10.0	10:00-19:00	15.0
43.233693	76.8498925	10.0	10:00-19:00	15.0
43.2648837	76.9511104	10.0	10:00-19:00	15.0
