x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.21859725	76.8516643	15.0	10:00-21:00	15.0
43.35242135	76.98376755	15.0	10:00-21:00	15.0
43.3368045	76.9115004	15.0	10:00-21:00	15.0
43.2660666	76.9432632	15.0	10:00-21:00	15.0
43.24642155	76.7920733	15.0	10:00-21:00	15.0
43.2473307	76.9339133	15.0	10:00-21:00	15.0
43.2306352	76.7739549	15.0	10:00-21:00	15.0
43.2578355	76.8385628	15.0	10:00-21:00	15.0
43.3634057	76.9949839	15.0	10:00-21:00	15.0
43.2482885	76.9263527	30.0	10:00-21:00	15.0
43.25179045	76.8499099	30.0	10:00-21:00	15.0
43.2508858	76.82799405	30.0	10:00-21:00	15.0
43.2461057	76.9039362	10.0	10:00-21:00	15.0
43.1807349	76.7645229	10.0	10:00-21:00	15.0
43.2558479	76.8427574	10.0	10:00-21:00	15.0
43.3618536	76.9817339	10.0	10:00-21:00	15.0
43.2778516	76.8365025	42.0	10:00-21:00	15.0
43.2365544	76.8520039	42.0	10:00-21:00	15.0
43.2199751	76.8562206	42.0	10:00-21:00	15.0
43.2482374	76.9053321	42.0	10:00-21:00	15.0
43.29387805	76.98743035	0.0	10:00-21:00	0.0
