x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.3164987	76.9155196	30.0	10:00-21:00	15.0
43.23044825	76.79973595	30.0	10:00-21:00	15.0
43.2329546	76.8967166	30.0	10:00-21:00	15.0
43.2461057	76.9039362	10.0	10:00-21:00	15.0
43.2293528	76.8019753	10.0	10:00-21:00	15.0
43.1689272	76.8749624	10.0	10:00-21:00	15.0
43.1807349	76.7645229	10.0	10:00-21:00	15.0
43.2558479	76.8427574	10.0	10:00-21:00	15.0
43.250404	76.9258011	10.0	10:00-21:00	15.0
43.2002933	76.87786575	10.0	10:00-21:00	15.0
43.3618536	76.9817339	10.0	10:00-21:00	15.0
43.2230539	76.8557022	15.0	10:00-21:00	15.0
43.2660666	76.9432632	15.0	10:00-21:00	15.0
43.2306352	76.7739549	15.0	10:00-21:00	15.0
43.21859725	76.8516643	15.0	10:00-21:00	15.0
43.35242135	76.98376755	15.0	10:00-21:00	15.0
43.3368045	76.9115004	15.0	10:00-21:00	15.0
43.2252602	76.9225805	15.0	10:00-21:00	15.0
43.227078	76.83958745	15.0	10:00-21:00	15.0
43.226576	76.9320165	15.0	10:00-21:00	15.0
43.29387805	76.98743035	0.0	10:00-21:00	0.0
