x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.2497008	76.972529	10.0	10:00-19:00	15.0
43.2689602	76.9306358	10.0	10:00-19:00	15.0
43.2432205	76.9296904	10.0	10:00-19:00	15.0
43.250854	76.8966637	10.0	10:00-19:00	15.0
43.3630397	76.9834676	10.0	10:00-19:00	15.0
43.2624959	76.9273493	10.0	10:00-19:00	15.0
43.2278265	76.8829297	10.0	10:00-19:00	15.0
43.1665858	76.8457282	10.0	10:00-19:00	15.0
43.326385	76.939171	10.0	10:00-19:00	15.0
43.2323681	76.9491901	10.0	10:00-19:00	15.0
43.240533	76.8557945	10.0	10:00-19:00	15.0
43.2550567	76.95563365	10.0	10:00-19:00	15.0
43.2433891	76.8907868	10.0	10:00-19:00	15.0
43.29445325	76.8542808	10.0	10:00-19:00	15.0
43.1933722	76.9030888	10.0	10:00-19:00	15.0
43.3122579	76.9752398	10.0	10:00-19:00	15.0
43.1954854	76.9069576	10.0	10:00-19:00	15.0
43.1960837	76.9088076	10.0	10:00-19:00	15.0
43.2474207	76.9216766	10.0	10:00-19:00	15.0
43.31747715	76.9150363	10.0	10:00-19:00	15.0
43.2725187	76.8872584	0.0	10:00-19:00	0.0
