x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.250005	76.919425	10.0	10:00-19:00	15.0
43.2219237	76.8232846	10.0	10:00-19:00	15.0
43.2544407	76.9083681	10.0	10:00-19:00	15.0
43.2345973	76.8963709	10.0	10:00-19:00	15.0
43.2151385	76.8879516	10.0	10:00-19:00	15.0
43.2151385	76.8879516	10.0	10:00-19:00	15.0
43.2432324	76.875857	10.0	10:00-19:00	15.0
43.236047	76.9594997	10.0	10:00-19:00	15.0
43.2207041	76.8655079	10.0	10:00-19:00	15.0
43.2094052	76.8476195	10.0	10:00-19:00	15.0
43.2213372	76.9608179	10.0	10:00-19:00	15.0
43.23319725	76.9548619	10.0	10:00-19:00	15.0
43.2677237	76.9490232	10.0	10:00-19:00	15.0
43.2554555	76.923477	10.0	10:00-19:00	15.0
43.2271589	76.9013019	10.0	10:00-19:00	15.0
43.2471542	76.9112082	10.0	10:00-19:00	15.0
43.1932605	76.901345	10.0	10:00-19:00	15.0
43.2101461	76.8786849	10.0	10:00-19:00	15.0
43.2327377	76.8957693	10.0	10:00-19:00	15.0
43.1854757	76.9104966	10.0	10:00-19:00	15.0
43.2725187	76.8872584	0.0	10:00-19:00	0.0
