x_client	y_client	Weight	DeliveryTimeRange	UnloadingTime
43.243068	76.9508481	10.0	10:00-19:00	15.0
43.262917	76.9619218	10.0	10:00-19:00	15.0
43.2722145	76.8338367	10.0	10:00-19:00	15.0
43.3430581	76.9895414	10.0	10:00-19:00	15.0
43.2504434	76.9233874	10.0	10:00-19:00	15.0
43.1951929	76.8894358	10.0	10:00-19:00	15.0
43.2214009	76.8834899	10.0	10:00-19:00	15.0
43.24607065	76.7467212	10.0	10:00-19:00	15.0
43.23164455	76.79584725	10.0	10:00-19:00	15.0
43.2648831	76.9514957	10.0	10:00-19:00	15.0
43.3282151	76.9631881	10.0	10:00-19:00	15.0
43.279347	76.908242	10.0	10:00-19:00	15.0
43.2401387	76.9306808	10.0	10:00-19:00	15.0
43.2890745	76.9764097	10.0	10:00-19:00	15.0
43.2763647	76.9222959	10.0	10:00-19:00	15.0
43.2071793	76.8839189	10.0	10:00-19:00	15.0
43.2541286	76.8859875	10.0	10:00-19:00	15.0
43.2109775	76.7625046	10.0	10:00-19:00	15.0
43.238668	76.76490785	10.0	10:00-19:00	15.0
43.2204669	76.8152383	10.0	10:00-19:00	15.0
43.2725187	76.8872584	0.0	10:00-19:00	0.0
